member_ID,util
BE0001,0.0102264168415
BE0002,0.0102265189662
BE0003,0.0102265189662
BE0004,0.0102265189662
BE0005,0.0102265189662
BE0006,0.0102265243185
BE0007,0.0102265189662
BE0008,0.0102265189662
BE0009,0.0102265189662
BE0010,0.0102265189662
BE0011,0.0102265189662
BE0012,0.0102265189662
BE0013,0.0102265189662
BE0014,0.0102265189662
BE0015,0.0102265189662
BE0016,0.0102265243185
BE0017,0.0102265189662
BE0018,0.0102265189662
BE0019,0.0102265243185
BE0020,0.0102264168415
BE0021,0.0102265189662
BE0022,0.0102265189662
BE0023,0.0102265189662
BE0024,0.0102265189662
BE0025,0.0102265189662
BE0026,0.0102265189662
BE0027,0.0102265189662
BE0028,0.0102265243185
BE0029,0.0102265243185
BE0030,0.0102264221938
BE0031,0.0102264168415
BE0032,0.0102265243185
BE0033,0.0102265189662
BE0034,0.0102265189662
BE0035,0.0102264168415
BE0036,0.0102265189662
BE0037,0.361604954473
BE0038,0.365279605013
BE0039,0.739771919203
BE0040,0.0577905423402
BE0041,0.0569917020772
BE0042,0.0189342627765
BE0043,0.0589082949655
BE0044,0.019696140165
BE0045,0.0624398547916
BE0046,0.0171904339181
BE0047,0.0212294792314
BE0048,0.0126285894036
BE0049,0.0344807029226
BE0050,0.0299687457878
BE0051,0.0425753281571
BE0052,0.129734963069
BE0053,0.725572904508
BE0054,0.0914411653807
BE0055,0.0986607407859
BE0056,0.106343054639
BE0057,0.0741498463596
BE0058,0.100997314403
BE0059,0.0415156629729
BE0060,0.057125426133
BE0061,0.0202428927235
BE0062,0.0424401068862
BE0063,0.0498265063661
BE0064,0.195889526283
BE0065,0.0554817148779
BE0066,0.261908943854
BE0067,0.0195983564203
BE0068,0.0262876069208
BE0069,0.0648631320934
BE0070,0.0774446163027
BE0071,0.261597804253
BE0072,0.236300440964
BE0073,0.204142447478
BE0074,0.771783813236
BE0075,0.67246952986
BE0076,0.740932678
BE0077,0.114411137175
BE0078,0.703830565154
BE0079,0.0279665410378
BE0080,0.623538317506
BE0081,0.0455965991197
BE0082,0.723248858711
BE0083,0.0429835414206
BE0084,0.713413004812
BE0085,0.143085550836
BE0086,0.746903357123
BE0087,0.0921382931638
BE0088,0.0892157172047
BE0089,0.0693738672075
BE0090,0.750421588282
BE0091,0.0347911720149
BE0092,0.740260157103
BE0093,0.118939404985
BE0094,0.75667500931
BE0095,0.0979283999012
BE0096,0.284771856292
BE0097,0.0608790425901
BE0098,0.131621969863
BR0001,0.537177282509
BR0002,0.564975748932
BR0003,0.234883104993
BR0004,0.176549848258
BR0005,0.635101081979
BR0006,0.845140239184
BR0007,0.031969174764
BR0008,0.031969174764
BR0009,0.849800643209
BR0010,0.627051207031
BR0011,0.414383610205
BR0012,0.410284502291
BR0013,0.380512331435
BR0014,0.902903104217
BR0015,0.0319691157391
BR0016,0.0319692337903
BR0017,0.896436586875
BR0018,0.896268779956
BR0019,0.411194402197
BR0020,0.41286251282
BR0021,0.602349577601
BR0022,0.555923121522
BR0023,0.0319690757434
BR0024,0.0319691316747
BR0025,0.0319691778567
BR0026,0.03196917167
BR0027,0.890013547685
BR0028,0.885964015887
BR0029,0.431787826937
BR0030,0.433303008412
BR0031,0.571773134393
BR0032,0.571422473571
BR0033,0.0319691778567
BR0034,0.03196917167
BR0035,0.0319692936096
BR0036,0.0319692314897
BR0037,0.702386774378
BR0038,0.700272328125
BR0039,0.449158274711
BR0040,0.448767062702
BR0041,0.575987377647
BR0042,0.575442492431
BR0043,0.0319692337903
BR0044,0.0319691157391
BR0045,0.0319692337903
BR0046,0.0319691157391
BR0047,0.847858560104
BR0048,0.846767677697
BR0049,0.445548901641
BR0050,0.441774370713
BR0051,0.603762552451
BR0052,0.602123489094
BR0053,0.03196917167
BR0054,0.0319691778567
BR0055,0.03196917167
BR0056,0.0319691778567
BR0057,0.850948985871
BR0058,0.852903986431
BR0059,0.405324389687
BR0060,0.410271101232
BR0061,0.657426869667
BR0062,0.655299132364
BR0063,0.03196917167
BR0064,0.0319691778567
BR0065,0.0319691157391
BR0066,0.0319692337903
BR0067,0.552336071693
BR0068,0.553523550497
BR0069,0.112466538579
BR0070,0.195105665695
BR0071,0.71834541901
BR0072,0.717776890888
BR0073,0.0319691316748
BR0074,0.0319690757435
BR0075,0.0319691157391
BR0076,0.0319692337903
BR0077,0.758493646547
BR0078,0.721021399055
BR0079,0.815890656943
BR0080,0.811973244067
BR0081,0.0319690235035
BR0082,0.0319690235035
BR0083,0.0319692314897
BR0084,0.0319692936097
BR0085,0.730441114672
BR0086,0.7067872562
BR0087,0.911984994338
BR0088,0.858670827316
BR0089,0.635705387623
BR0090,0.63653318801
BR0091,0.487842654819
BR0092,0.635011002294
BR0093,0.85145028996
BR0094,0.860392639451
BR0095,0.0319691747654
BR0096,0.0319691747654
BR0097,0.686729609829
BR0098,0.68730042823
BR0099,0.597037086986
BR0100,0.596224138943
BR0101,0.523088820364
BR0102,0.665979976761
BR0103,0.694596548983
BR0104,0.699643010219
BR0105,0.0319691029644
BR0106,0.0319690200451
BR0107,0.759674224283
BR0108,0.761500541818
BR0109,0.536927140954
BR0110,0.538217606202
BR0111,0.507601023078
BR0112,0.509566667593
BR0113,0.725122478394
BR0114,0.73287189541
BR0115,0.0319692337903
BR0116,0.0319691157391
BR0117,0.0319691215181
BR0118,0.0319691520055
BR0119,0.925919134236
BR0120,0.923134207113
BR0121,0.510642887597
BR0122,0.512021123145
BR0123,0.502066787819
BR0124,0.502414219159
BR0125,0.845880156248
BR0126,0.847794042276
BR0127,0.0319692337903
BR0128,0.0319691157391
BR0129,0.03196917167
BR0130,0.0319691778567
BR0131,0.762627761412
BR0132,0.760629761247
BR0133,0.465523628283
BR0134,0.466838966537
BR0135,0.519586689284
BR0136,0.518115695805
BR0137,0.733438716702
BR0138,0.730455433886
BR0139,0.0319691215181
BR0140,0.0319691520055
BR0141,0.03196917167
BR0142,0.0319691778567
BR0143,0.937626777239
BR0144,0.936566456478
BR0145,0.551982975876
BR0146,0.577858017968
BR0147,0.540219707356
BR0148,0.540294619954
BR0149,0.8172750108
BR0150,0.81320522805
BR0151,0.0319691357964
BR0152,0.0319691627854
BR0153,0.0319690200452
BR0154,0.0319691029644
BR0155,0.755234127594
BR0156,0.780037125654
BR0157,0.393246149046
BR0158,0.384677380321
BR0159,0.580296151388
BR0160,0.576762483663
BR0161,0.882117074758
BR0162,0.867422002858
BR0163,0.031969049892
BR0164,0.031969081524
BR0165,0.491530553835
BR0166,0.464772088854
BR0167,0.0319690235035
BR0168,0.0319690235035
BR0169,0.839062884102
BR0170,0.838617474851
BR0171,0.736194473748
BR0172,0.736219560072
BR0173,0.931031133994
BR0174,0.931546954559
BR0175,0.486498435942
BR0176,0.485636157063
BR0177,0.78512609214
BR0178,0.784832906805
BR0179,0.936840633888
BR0180,0.936424179356
BR0181,0.480655352645
BR0182,0.480860556756
